39;C;1282;14;2018-11-23;3;37;82;39;3;3;3;ALAMOS Malbec 750cc;2097.86;3;entregada;37;Camino Neuquén;2525;0;B;3361;3361;Merlo;5881;35;35;San Luis;14;Malena;Medina;41;2;541522497927;14;2;habituales;5.0;41;Av. San Ferando del Valle de Catamarca;548;0;Local 1;3339
40;B;2997;8;2023-11-12;3;30;38;40;68;3;68;LUIGI BOSCA DE SANGRE Mslbec DOC 750cc;11764.29;3;entregada;30;Av. Catamarca;93;2;3;3360;3360;San Luis;5700;35;35;San Luis;8;Olivia;Gonzalez;35;3;54933466474;8;3;ocasionales;0.0;35;Avenida La Pampa;672;0;A;3343
41;A;1678;22;2012-07-14;1;33;49;41;73;3;73;LUIGI BOSCA Chardonnay 750cc;4275.0;1;ingresada;33;Camino Saavedra;3819;0;Loc 2;3360;3360;San Luis;5700;35;35;San Luis;22;Pablo;Pandolfo;49;1;541559817496;22;1;frecuentes;20.0;49;Las Marias 1;986;0;NA;3365
41;A;1678;22;2012-07-14;1;33;90;41;162;1;162;ALTOS LAS HORMIGAS Malbec 750cc;1414.29;1;ingresada;33;Camino Saavedra;3819;0;Loc 2;3360;3360;San Luis;5700;35;35;San Luis;22;Pablo;Pandolfo;49;1;541559817496;22;1;frecuentes;20.0;49;Las Marias 1;986;0;NA;3365
42;C;1358;6;1991-10-18;1;36;20;42;36;1;36;TRUMPETER malbec 750cc;2430.24;1;ingresada;36;Calle Catamarca;82;0;Oficina 8;3362;3362;Rio Gallegos;9400;36;36;Santa Cruz;6;Martina;Suarez;33;1;54932413216;6;1;frecuentes;20.0;33;Camino Saavedra;3819;0;Loc 2;3360
43;C;7554;6;1984-07-19;2;33;22;43;109;2;109;ALTIMUS Cos2011 750cc;8745.43;2;en preparacion;33;Camino Saavedra;3819;0;Loc 2;3360;3360;San Luis;5700;35;35;San Luis;6;Martina;Suarez;33;1;54932413216;6;1;frecuentes;20.0;33;Camino Saavedra;3819;0;Loc 2;3360
43;C;7554;6;1984-07-19;2;33;28;43;74;1;74;LUIGI BOSCA DE SANGRE RED BLEND 750cc;7167.86;2;en preparacion;33;Camino Saavedra;3819;0;Loc 2;3360;3360;San Luis;5700;35;35;San Luis;6;Martina;Suarez;33;1;54932413216;6;1;frecuentes;20.0;33;Camino Saavedra;3819;0;Loc 2;3360
43;C;7554;6;1984-07-19;2;33;41;43;137;1;137;TRAPICHE TERROIR SERIES FColetto 750cc;18127.62;2;en preparacion;33;Camino Saavedra;3819;0;Loc 2;3360;3360;San Luis;5700;35;35;San Luis;6;Martina;Suarez;33;1;54932413216;6;1;frecuentes;20.0;33;Camino Saavedra;3819;0;Loc 2;3360
43;C;7554;6;1984-07-19;2;33;47;43;59;3;59;FAMILIA GASCON Malbec. Cab. Ch. 750cc;1350.86;2;en preparacion;33;Camino Saavedra;3819;0;Loc 2;3360;3360;San Luis;5700;35;35;San Luis;6;Martina;Suarez;33;1;54932413216;6;1;frecuentes;20.0;33;Camino Saavedra;3819;0;Loc 2;3360
45;A;5931;20;1991-01-20;3;38;26;45;177;3;177;EL ABUELO MOSCATO 750CC;1117.2;3;entregada;38;Blv. Santa Rosa;86;0;Of. 34;3362;3362;Rio Gallegos;9400;36;36;Santa Cruz;20;Sofia;Aguirre;47;2;54938514151;20;2;habituales;5.0;47;Diagonal 1;487;9;3;3347
45;A;5931;20;1991-01-20;3;38;97;45;129;3;129;SAN TELMO Malbec 750cc;998.72;3;entregada;38;Blv. Santa Rosa;86;0;Of. 34;3362;3362;Rio Gallegos;9400;36;36;Santa Cruz;20;Sofia;Aguirre;47;2;54938514151;20;2;habituales;5.0;47;Diagonal 1;487;9;3;3347
46;A;2612;13;2001-08-14;1;28;53;46;171;3;171;DOÑA PAULA ESTATE Malbec 750cc;2379.82;1;ingresada;28;Av. La Plata;531;2;1;3322;3322;Salta;4400;33;33;Salta;13;Martina;Gonzalez;40;2;541524067008;13;2;habituales;5.0;40;Diagonal Salta;339;0;4;3362
47;B;5146;1;2020-12-27;2;37;60;47;124;2;124;FOND DE CAVE Gran Reserva Malbec. Blend 750cc;5220.37;2;en preparacion;37;Camino Neuquén;2525;0;B;3361;3361;Merlo;5881;35;35;San Luis;1;Morena;Juarez;28;1;541522513709;1;1;frecuentes;20.0;28;Av. La Plata;531;2;1;3322
48;C;4660;12;2010-03-14;2;28;81;48;118;2;118;EL ESTECO Malbec 750cc;4536.63;2;en preparacion;28;Av. La Plata;531;2;1;3322;3322;Salta;4400;33;33;Salta;12;Emma;Torres;39;1;541523835461;12;1;frecuentes;20.0;39;Diagonal Malvinas Argentinas;578;0;Oficina 1;3327
49;B;9831;2;1988-05-08;2;45;79;49;146;1;146;LOS ARBOLES Selección 750cc;1198.6;2;en preparacion;45;Avenida 2;586;2;8;3317;3317;Arequito;2183;37;37;Santa Fe;2;Mateo;Morales;29;2;541521630182;2;2;habituales;5.0;29;Boulevard 2;7197;2;2;3318
